transaction_id,customer_id,campaign_id,transaction_amount,clicks,impressions,conversions,transaction_date
41788,7836,49,17.29,4,29,1,2027-10-08 03:00:00
41789,713,472,125.13,6,52,0,2027-10-08 04:00:00
41790,17476,66,75.56,3,6,0,2027-10-08 05:00:00
41791,4977,614,21.65,4,28,0,2027-10-08 06:00:00
41792,6669,926,91.99,1,19,0,2027-10-08 07:00:00
41793,9301,940,17.44,1,18,0,2027-10-08 08:00:00
41794,17545,950,17.98,2,50,0,2027-10-08 09:00:00
41795,7002,865,18.54,2,44,0,2027-10-08 10:00:00
41796,746,851,70.62,6,7,0,2027-10-08 11:00:00
41797,8492,415,10.95,6,24,1,2027-10-08 12:00:00
41798,4635,792,45.68,7,42,0,2027-10-08 13:00:00
41799,5289,854,38.2,6,55,0,2027-10-08 14:00:00
41800,11832,935,19.58,2,23,0,2027-10-08 15:00:00
41801,5470,605,14.24,4,52,0,2027-10-08 16:00:00
41802,14892,546,31.89,2,6,0,2027-10-08 17:00:00
41803,11274,61,30.11,3,13,0,2027-10-08 18:00:00
41804,1440,117,191.39,2,42,0,2027-10-08 19:00:00
41805,4678,260,20.91,1,5,0,2027-10-08 20:00:00
41806,1752,434,43.99,4,22,0,2027-10-08 21:00:00
41807,5673,878,43.71,3,15,0,2027-10-08 22:00:00
41808,10228,437,43.66,1,49,0,2027-10-08 23:00:00
41809,14350,977,158.25,1,26,0,2027-10-09 00:00:00
41810,1178,371,32.82,2,36,0,2027-10-09 01:00:00
41811,18020,668,14.59,1,31,0,2027-10-09 02:00:00
41812,677,934,14.23,3,16,0,2027-10-09 03:00:00
41813,8420,768,105.15,2,51,0,2027-10-09 04:00:00
41814,7362,644,52.4,4,51,0,2027-10-09 05:00:00
41815,13268,656,21.6,3,47,1,2027-10-09 06:00:00
41816,18282,938,106.39,2,28,0,2027-10-09 07:00:00
41817,13688,171,84.2,4,16,0,2027-10-09 08:00:00
41818,17640,748,33.52,2,29,0,2027-10-09 09:00:00
41819,3316,320,46.32,3,39,1,2027-10-09 10:00:00
41820,15031,740,60.67,5,49,0,2027-10-09 11:00:00
41821,16649,880,23.14,1,32,0,2027-10-09 12:00:00
41822,7071,543,62.05,1,28,0,2027-10-09 13:00:00
41823,17877,79,56.45,2,4,0,2027-10-09 14:00:00
41824,19555,9,33.73,0,34,0,2027-10-09 15:00:00
41825,7326,484,56.35,4,7,1,2027-10-09 16:00:00
41826,14413,964,27.35,2,11,0,2027-10-09 17:00:00
41827,8587,979,51.84,8,9,1,2027-10-09 18:00:00
41828,8473,802,53.24,4,18,1,2027-10-09 19:00:00
41829,6810,984,215.81,1,24,0,2027-10-09 20:00:00
41830,589,395,15.94,5,30,0,2027-10-09 21:00:00
41831,7840,163,13.89,3,37,0,2027-10-09 22:00:00
41832,14902,156,27.03,3,14,0,2027-10-09 23:00:00
41833,8861,860,28.2,1,24,0,2027-10-10 00:00:00
41834,1699,139,179.21,1,18,0,2027-10-10 01:00:00
41835,5236,294,346.14,1,21,0,2027-10-10 02:00:00
41836,11477,354,73.68,4,41,0,2027-10-10 03:00:00
41837,17292,399,17.6,2,43,0,2027-10-10 04:00:00
41838,13293,957,52.19,5,36,0,2027-10-10 05:00:00
41839,19143,904,114.01,5,28,0,2027-10-10 06:00:00
41840,8277,233,41.13,5,13,1,2027-10-10 07:00:00
41841,10805,869,49.5,3,26,0,2027-10-10 08:00:00
41842,13649,193,54.47,2,29,0,2027-10-10 09:00:00
41843,1604,920,64.55,2,50,0,2027-10-10 10:00:00
41844,6317,690,59.55,4,48,0,2027-10-10 11:00:00
41845,12065,138,45.36,2,16,0,2027-10-10 12:00:00
41846,10184,1000,31.69,3,18,0,2027-10-10 13:00:00
41847,16057,17,33.62,4,34,0,2027-10-10 14:00:00
41848,12562,334,29.9,3,9,0,2027-10-10 15:00:00
41849,5776,257,85.4,1,6,0,2027-10-10 16:00:00
41850,6751,11,41.63,5,47,0,2027-10-10 17:00:00
41851,12848,681,15.55,2,10,0,2027-10-10 18:00:00
41852,3153,746,26.73,3,39,0,2027-10-10 19:00:00
41853,7837,259,20.44,5,44,0,2027-10-10 20:00:00
41854,6377,273,14.43,7,40,0,2027-10-10 21:00:00
41855,5658,320,28.72,4,17,0,2027-10-10 22:00:00
41856,5066,971,11.98,1,31,0,2027-10-10 23:00:00
41857,16049,344,31.75,5,27,0,2027-10-11 00:00:00
41858,11944,612,10.5,3,17,0,2027-10-11 01:00:00
41859,3197,673,58.15,4,32,0,2027-10-11 02:00:00
41860,16642,544,31.54,3,51,0,2027-10-11 03:00:00
41861,17077,921,10.14,2,39,0,2027-10-11 04:00:00
41862,9935,370,94.15,9,31,0,2027-10-11 05:00:00
41863,55,347,14.81,3,28,0,2027-10-11 06:00:00
41864,18182,175,36.62,3,18,0,2027-10-11 07:00:00
41865,2472,427,10.73,6,30,0,2027-10-11 08:00:00
41866,16323,337,106.53,5,22,1,2027-10-11 09:00:00
41867,18039,127,25.15,2,29,0,2027-10-11 10:00:00
41868,2301,593,72.96,4,24,0,2027-10-11 11:00:00
41869,9867,114,20.11,3,38,1,2027-10-11 12:00:00
41870,10863,750,165.31,4,46,0,2027-10-11 13:00:00
41871,834,569,95.09,5,6,1,2027-10-11 14:00:00
41872,10941,936,12.96,1,47,0,2027-10-11 15:00:00
41873,5331,964,15.14,2,11,0,2027-10-11 16:00:00
41874,4337,850,17.34,5,13,0,2027-10-11 17:00:00
41875,18619,587,45.97,5,44,0,2027-10-11 18:00:00
41876,13918,41,152.25,3,5,1,2027-10-11 19:00:00
41877,3479,936,54.96,3,31,0,2027-10-11 20:00:00
41878,5643,460,24.77,4,20,1,2027-10-11 21:00:00
41879,18128,491,41.88,2,19,0,2027-10-11 22:00:00
41880,17949,165,22.38,1,12,0,2027-10-11 23:00:00
41881,6135,586,156.32,3,46,1,2027-10-12 00:00:00
41882,16111,15,126.34,5,47,1,2027-10-12 01:00:00
41883,2214,186,164.8,2,13,0,2027-10-12 02:00:00
41884,16388,186,191.68,4,35,1,2027-10-12 03:00:00
41885,3638,395,15.71,1,45,0,2027-10-12 04:00:00
41886,4348,738,165.89,2,28,0,2027-10-12 05:00:00
41887,472,490,58.14,3,37,1,2027-10-12 06:00:00
41888,10739,355,26.34,2,5,0,2027-10-12 07:00:00
41889,2314,136,44.29,2,18,0,2027-10-12 08:00:00
41890,5748,31,14.5,4,39,1,2027-10-12 09:00:00
41891,1208,876,25.76,2,6,0,2027-10-12 10:00:00
41892,13844,765,63.7,4,7,1,2027-10-12 11:00:00
41893,18174,783,26.41,5,19,0,2027-10-12 12:00:00
41894,3170,349,30.32,1,34,0,2027-10-12 13:00:00
41895,5015,591,68.55,4,32,0,2027-10-12 14:00:00
41896,11779,960,29.27,3,33,0,2027-10-12 15:00:00
41897,19798,159,11.53,3,23,0,2027-10-12 16:00:00
41898,17180,903,53.94,2,18,0,2027-10-12 17:00:00
41899,11878,990,124.34,4,47,0,2027-10-12 18:00:00
41900,7738,256,96.09,4,41,0,2027-10-12 19:00:00
41901,7869,729,32.8,4,31,1,2027-10-12 20:00:00
41902,18088,975,19.91,2,7,0,2027-10-12 21:00:00
41903,19029,717,17.28,3,42,1,2027-10-12 22:00:00
41904,19425,330,30.3,4,16,1,2027-10-12 23:00:00
41905,15905,531,17.29,2,24,0,2027-10-13 00:00:00
41906,904,177,62.26,3,17,1,2027-10-13 01:00:00
41907,1447,783,195.44,4,25,0,2027-10-13 02:00:00
41908,12235,3,13.35,2,30,0,2027-10-13 03:00:00
41909,3498,658,32.75,5,9,0,2027-10-13 04:00:00
41910,19220,150,233.02,2,14,0,2027-10-13 05:00:00
41911,14315,613,11.06,2,35,0,2027-10-13 06:00:00
41912,11487,480,12.69,2,28,0,2027-10-13 07:00:00
41913,16052,223,32.75,7,22,1,2027-10-13 08:00:00
41914,10404,586,31.28,1,26,0,2027-10-13 09:00:00
41915,12513,489,85.67,1,26,0,2027-10-13 10:00:00
41916,15637,813,35.22,5,11,1,2027-10-13 11:00:00
41917,11234,120,33.77,2,30,0,2027-10-13 12:00:00
41918,19818,405,58.11,4,25,0,2027-10-13 13:00:00
41919,3602,930,72.19,0,1,0,2027-10-13 14:00:00
41920,1221,93,334.74,4,47,0,2027-10-13 15:00:00
41921,4857,586,35.19,1,17,0,2027-10-13 16:00:00
41922,15984,156,40.42,3,26,0,2027-10-13 17:00:00
41923,19768,950,14.12,2,20,0,2027-10-13 18:00:00
41924,10754,906,34.24,2,23,0,2027-10-13 19:00:00
41925,18197,800,16.27,5,21,1,2027-10-13 20:00:00
41926,2320,846,56.72,2,34,0,2027-10-13 21:00:00
41927,676,32,63.08,1,35,0,2027-10-13 22:00:00
41928,16483,501,108.54,6,49,0,2027-10-13 23:00:00
41929,14626,564,15.37,3,42,0,2027-10-14 00:00:00
41930,16482,248,35.86,1,43,0,2027-10-14 01:00:00
41931,9748,286,44.59,3,9,0,2027-10-14 02:00:00
41932,1261,952,62.09,4,12,1,2027-10-14 03:00:00
41933,16755,584,193.88,5,9,1,2027-10-14 04:00:00
41934,17559,357,12.09,2,29,0,2027-10-14 05:00:00
41935,4089,246,86.82,2,15,0,2027-10-14 06:00:00
41936,15649,915,15.87,2,38,0,2027-10-14 07:00:00
41937,6791,534,39.32,0,34,0,2027-10-14 08:00:00
41938,7219,115,30.77,8,27,0,2027-10-14 09:00:00
41939,17456,600,88.4,0,15,0,2027-10-14 10:00:00
41940,10866,284,76.5,2,26,0,2027-10-14 11:00:00
41941,19839,425,108.34,2,13,0,2027-10-14 12:00:00
41942,19535,171,109.19,2,33,0,2027-10-14 13:00:00
41943,3264,197,32.31,3,34,0,2027-10-14 14:00:00
41944,11022,585,48.03,2,21,0,2027-10-14 15:00:00
41945,18155,584,15.28,2,50,0,2027-10-14 16:00:00
41946,946,571,36.78,4,52,0,2027-10-14 17:00:00
41947,2953,952,61.11,6,14,1,2027-10-14 18:00:00
41948,8236,875,160.15,6,22,0,2027-10-14 19:00:00
41949,15893,82,29.48,2,6,0,2027-10-14 20:00:00
41950,18649,424,113.03,3,17,1,2027-10-14 21:00:00
41951,18112,629,89.62,3,43,0,2027-10-14 22:00:00
41952,13368,973,46.37,3,41,1,2027-10-14 23:00:00
41953,17419,619,15.36,3,46,0,2027-10-15 00:00:00
41954,10719,198,117.43,3,33,1,2027-10-15 01:00:00
41955,9086,377,15.46,4,29,0,2027-10-15 02:00:00
41956,16953,784,299.26,2,25,0,2027-10-15 03:00:00
41957,105,786,57.92,1,13,0,2027-10-15 04:00:00
41958,3665,426,67.23,5,7,1,2027-10-15 05:00:00
41959,8813,638,39.46,5,18,0,2027-10-15 06:00:00
41960,19287,593,27.1,2,29,0,2027-10-15 07:00:00
41961,12838,2,43.66,1,44,0,2027-10-15 08:00:00
41962,16028,466,96.63,4,16,0,2027-10-15 09:00:00
41963,2055,64,55.21,3,18,1,2027-10-15 10:00:00
41964,11170,120,13.66,0,47,0,2027-10-15 11:00:00
41965,19074,267,56.94,1,41,0,2027-10-15 12:00:00
41966,2710,567,13.23,5,48,1,2027-10-15 13:00:00
41967,12218,258,13.09,4,12,1,2027-10-15 14:00:00
41968,4344,642,58.79,3,33,1,2027-10-15 15:00:00
41969,3969,313,13.67,0,12,0,2027-10-15 16:00:00
41970,1634,786,68.63,2,31,0,2027-10-15 17:00:00
41971,8229,361,76.73,5,10,0,2027-10-15 18:00:00
41972,10203,598,15.65,3,41,0,2027-10-15 19:00:00
41973,6728,912,48.05,5,18,1,2027-10-15 20:00:00
41974,9809,27,165.91,3,17,0,2027-10-15 21:00:00
41975,10317,273,28.07,4,20,1,2027-10-15 22:00:00
41976,14056,234,26.13,3,30,0,2027-10-15 23:00:00
41977,17263,54,39.33,2,40,0,2027-10-16 00:00:00
41978,3335,145,95.75,4,45,0,2027-10-16 01:00:00
41979,19023,763,63.79,3,43,0,2027-10-16 02:00:00
41980,1449,774,39.47,7,24,0,2027-10-16 03:00:00
41981,740,865,63.0,7,8,0,2027-10-16 04:00:00
41982,14430,909,68.22,5,31,0,2027-10-16 05:00:00
41983,7972,134,10.35,4,50,0,2027-10-16 06:00:00
41984,17535,858,46.42,2,11,0,2027-10-16 07:00:00
41985,12617,467,15.38,0,30,0,2027-10-16 08:00:00
41986,353,742,22.98,2,22,0,2027-10-16 09:00:00
41987,4284,147,105.35,6,22,0,2027-10-16 10:00:00
41988,4687,236,67.25,1,14,0,2027-10-16 11:00:00
41989,16614,957,42.25,4,39,0,2027-10-16 12:00:00
41990,14237,602,38.13,3,29,0,2027-10-16 13:00:00
41991,321,726,27.24,2,34,0,2027-10-16 14:00:00
41992,18918,395,37.55,0,47,0,2027-10-16 15:00:00
41993,12366,726,18.55,3,15,1,2027-10-16 16:00:00
41994,13768,480,50.96,3,19,0,2027-10-16 17:00:00
41995,6663,519,40.45,3,31,0,2027-10-16 18:00:00
41996,15082,470,103.99,5,23,0,2027-10-16 19:00:00
41997,6988,774,25.44,3,34,0,2027-10-16 20:00:00
41998,809,766,250.5,4,17,0,2027-10-16 21:00:00
41999,11850,655,138.14,1,18,0,2027-10-16 22:00:00
42000,18218,294,50.44,0,37,0,2027-10-16 23:00:00
42001,4515,425,64.25,4,21,0,2027-10-17 00:00:00
42002,13730,184,169.8,5,18,1,2027-10-17 01:00:00
42003,6025,786,28.6,3,43,1,2027-10-17 02:00:00
42004,17201,163,11.84,0,18,0,2027-10-17 03:00:00
42005,12709,482,25.68,3,24,1,2027-10-17 04:00:00
42006,2364,301,14.25,4,35,1,2027-10-17 05:00:00
42007,12300,384,86.44,3,51,0,2027-10-17 06:00:00
42008,2427,157,26.64,2,20,0,2027-10-17 07:00:00
42009,11050,491,17.12,5,46,0,2027-10-17 08:00:00
42010,13152,325,199.99,4,48,1,2027-10-17 09:00:00
42011,895,856,11.19,3,42,0,2027-10-17 10:00:00
42012,15441,254,221.51,3,6,1,2027-10-17 11:00:00
42013,2975,544,63.88,3,39,0,2027-10-17 12:00:00
42014,11028,606,48.76,3,52,0,2027-10-17 13:00:00
42015,7206,773,61.31,3,23,1,2027-10-17 14:00:00
42016,2248,172,152.31,0,6,0,2027-10-17 15:00:00
42017,15632,610,15.02,4,17,0,2027-10-17 16:00:00
42018,572,562,63.98,4,26,0,2027-10-17 17:00:00
42019,5728,234,40.28,3,4,1,2027-10-17 18:00:00
42020,15049,850,102.65,4,45,0,2027-10-17 19:00:00
42021,1146,484,39.12,2,43,0,2027-10-17 20:00:00
42022,3300,250,36.51,5,27,0,2027-10-17 21:00:00
42023,12614,21,143.85,4,39,0,2027-10-17 22:00:00
42024,3346,406,89.98,1,38,0,2027-10-17 23:00:00
42025,10588,957,22.52,1,32,0,2027-10-18 00:00:00
42026,12963,679,41.58,2,37,0,2027-10-18 01:00:00
42027,17779,888,71.89,4,47,0,2027-10-18 02:00:00
42028,7778,85,23.57,1,42,0,2027-10-18 03:00:00
42029,14882,867,74.48,2,44,0,2027-10-18 04:00:00
42030,2161,773,91.54,2,50,0,2027-10-18 05:00:00
42031,4261,161,88.2,6,20,1,2027-10-18 06:00:00
42032,9697,711,14.58,6,54,1,2027-10-18 07:00:00
42033,3472,236,31.47,4,12,1,2027-10-18 08:00:00
42034,7910,792,238.87,3,51,0,2027-10-18 09:00:00
42035,10213,118,78.6,2,14,0,2027-10-18 10:00:00
42036,13521,630,90.11,2,33,0,2027-10-18 11:00:00
42037,13311,551,68.54,7,23,0,2027-10-18 12:00:00
42038,3979,584,113.38,3,19,0,2027-10-18 13:00:00
42039,13370,783,73.92,6,50,0,2027-10-18 14:00:00
42040,6745,838,53.23,2,45,0,2027-10-18 15:00:00
42041,72,517,60.19,7,29,1,2027-10-18 16:00:00
42042,10840,215,43.29,3,34,0,2027-10-18 17:00:00
42043,5379,640,17.27,2,26,0,2027-10-18 18:00:00
42044,10089,432,22.7,4,21,0,2027-10-18 19:00:00
42045,12090,276,16.72,1,25,0,2027-10-18 20:00:00
42046,9239,76,85.95,3,13,0,2027-10-18 21:00:00
42047,3769,490,40.14,4,43,0,2027-10-18 22:00:00
42048,10323,748,34.31,5,16,0,2027-10-18 23:00:00
42049,1665,789,24.67,1,15,0,2027-10-19 00:00:00
42050,8983,982,17.27,4,16,1,2027-10-19 01:00:00
42051,14337,473,37.62,2,44,0,2027-10-19 02:00:00
42052,10607,652,28.88,2,33,0,2027-10-19 03:00:00
42053,7152,962,21.08,2,51,0,2027-10-19 04:00:00
42054,10309,286,23.89,3,24,0,2027-10-19 05:00:00
42055,595,263,112.64,6,13,1,2027-10-19 06:00:00
42056,5005,101,30.4,2,44,0,2027-10-19 07:00:00
42057,15129,58,113.26,5,25,0,2027-10-19 08:00:00
42058,1262,18,118.45,4,5,0,2027-10-19 09:00:00
42059,4381,444,56.75,3,40,1,2027-10-19 10:00:00
42060,2433,274,118.25,3,25,1,2027-10-19 11:00:00
42061,11202,476,138.08,3,27,1,2027-10-19 12:00:00
42062,15138,688,22.66,6,52,0,2027-10-19 13:00:00
42063,5691,546,103.4,2,23,0,2027-10-19 14:00:00
42064,13537,968,180.09,3,31,0,2027-10-19 15:00:00
42065,9418,979,46.66,3,18,0,2027-10-19 16:00:00
42066,4306,518,115.63,3,18,0,2027-10-19 17:00:00
42067,15382,887,57.64,4,17,0,2027-10-19 18:00:00
42068,15029,886,98.91,5,43,0,2027-10-19 19:00:00
42069,7711,557,22.58,4,13,1,2027-10-19 20:00:00
42070,4418,828,21.54,6,24,0,2027-10-19 21:00:00
42071,14551,711,96.35,3,19,1,2027-10-19 22:00:00
42072,5379,980,76.79,1,9,0,2027-10-19 23:00:00
42073,3758,920,118.22,1,43,0,2027-10-20 00:00:00
42074,19625,221,11.37,3,50,0,2027-10-20 01:00:00
42075,13702,732,58.67,4,6,0,2027-10-20 02:00:00
42076,13765,453,38.98,2,5,0,2027-10-20 03:00:00
42077,8144,145,30.69,4,12,0,2027-10-20 04:00:00
42078,939,763,106.83,2,14,0,2027-10-20 05:00:00
42079,341,484,29.34,4,31,1,2027-10-20 06:00:00
42080,4475,318,33.86,2,25,0,2027-10-20 07:00:00
42081,10024,801,23.81,1,45,0,2027-10-20 08:00:00
42082,7557,382,190.4,3,50,0,2027-10-20 09:00:00
42083,15939,190,60.01,2,17,0,2027-10-20 10:00:00
42084,12605,518,74.75,1,39,0,2027-10-20 11:00:00
42085,17290,358,210.4,3,8,1,2027-10-20 12:00:00
42086,4609,259,49.99,1,30,0,2027-10-20 13:00:00
42087,16191,970,41.97,1,22,0,2027-10-20 14:00:00
42088,6474,438,42.05,4,45,0,2027-10-20 15:00:00
42089,11536,267,73.9,5,35,1,2027-10-20 16:00:00
42090,10220,87,129.38,3,43,0,2027-10-20 17:00:00
42091,4124,430,84.72,1,19,0,2027-10-20 18:00:00
42092,5979,132,47.24,2,43,0,2027-10-20 19:00:00
42093,5686,647,25.28,3,21,0,2027-10-20 20:00:00
42094,6775,794,101.25,2,21,0,2027-10-20 21:00:00
42095,4491,106,98.64,3,42,1,2027-10-20 22:00:00
42096,13013,609,22.52,4,24,1,2027-10-20 23:00:00
42097,8485,509,68.01,2,50,0,2027-10-21 00:00:00
42098,9465,745,50.46,2,27,0,2027-10-21 01:00:00
42099,11682,234,22.34,5,49,0,2027-10-21 02:00:00
42100,7830,35,27.23,3,38,1,2027-10-21 03:00:00
42101,970,668,75.21,7,10,1,2027-10-21 04:00:00
42102,10167,758,159.95,4,42,0,2027-10-21 05:00:00
42103,11908,297,62.3,3,9,1,2027-10-21 06:00:00
42104,1669,178,192.1,2,5,0,2027-10-21 07:00:00
42105,18687,227,49.43,1,39,0,2027-10-21 08:00:00
42106,3280,39,106.43,3,43,0,2027-10-21 09:00:00
42107,17592,336,192.86,1,30,0,2027-10-21 10:00:00
42108,8595,10,11.48,3,13,0,2027-10-21 11:00:00
42109,1039,583,12.17,1,48,0,2027-10-21 12:00:00
42110,18739,263,24.48,5,48,1,2027-10-21 13:00:00
42111,5273,281,26.6,2,13,0,2027-10-21 14:00:00
42112,12492,453,50.62,3,15,0,2027-10-21 15:00:00
42113,11626,218,44.67,2,9,0,2027-10-21 16:00:00
42114,15432,926,100.14,3,45,0,2027-10-21 17:00:00
42115,3244,523,50.24,4,39,0,2027-10-21 18:00:00
42116,806,711,26.15,1,30,0,2027-10-21 19:00:00
42117,8943,807,22.39,2,51,0,2027-10-21 20:00:00
42118,19260,922,27.23,3,49,0,2027-10-21 21:00:00
42119,11296,953,17.59,4,23,0,2027-10-21 22:00:00
42120,3611,695,56.68,3,27,0,2027-10-21 23:00:00
42121,1493,996,23.83,2,8,0,2027-10-22 00:00:00
42122,7458,406,110.49,2,39,0,2027-10-22 01:00:00
42123,5442,780,177.74,4,42,0,2027-10-22 02:00:00
42124,13429,64,34.69,3,12,0,2027-10-22 03:00:00
42125,10911,342,142.94,1,39,0,2027-10-22 04:00:00
42126,2774,834,111.85,3,9,0,2027-10-22 05:00:00
42127,17285,444,46.37,3,38,1,2027-10-22 06:00:00
42128,15923,190,20.02,4,6,0,2027-10-22 07:00:00
42129,16545,820,53.64,6,18,0,2027-10-22 08:00:00
42130,3542,744,84.29,1,46,0,2027-10-22 09:00:00
42131,1725,574,16.65,2,12,0,2027-10-22 10:00:00
42132,14243,716,147.32,5,30,0,2027-10-22 11:00:00
42133,17315,449,80.94,5,30,0,2027-10-22 12:00:00
42134,3308,911,99.38,6,50,1,2027-10-22 13:00:00
42135,595,808,51.96,4,23,1,2027-10-22 14:00:00
42136,12059,7,23.97,5,34,1,2027-10-22 15:00:00
42137,12427,311,11.54,4,47,0,2027-10-22 16:00:00
42138,6378,742,41.47,5,10,0,2027-10-22 17:00:00
42139,13091,293,14.18,5,47,0,2027-10-22 18:00:00
42140,15634,982,20.16,2,20,0,2027-10-22 19:00:00
42141,15750,609,41.97,3,12,0,2027-10-22 20:00:00
42142,10578,929,46.59,6,44,0,2027-10-22 21:00:00
42143,9709,797,45.33,1,17,0,2027-10-22 22:00:00
42144,14145,363,47.17,5,45,1,2027-10-22 23:00:00
42145,1386,147,27.46,6,12,0,2027-10-23 00:00:00
42146,15536,837,58.45,3,33,1,2027-10-23 01:00:00
42147,12912,654,32.32,3,52,0,2027-10-23 02:00:00
42148,8466,751,42.52,3,33,0,2027-10-23 03:00:00
42149,15521,649,28.32,3,40,0,2027-10-23 04:00:00
42150,13918,133,16.59,3,44,0,2027-10-23 05:00:00
42151,4617,675,17.23,1,37,0,2027-10-23 06:00:00
42152,18100,893,88.15,5,6,0,2027-10-23 07:00:00
42153,3083,85,58.07,4,53,1,2027-10-23 08:00:00
42154,19908,622,11.03,5,33,0,2027-10-23 09:00:00
42155,7570,235,96.86,5,32,1,2027-10-23 10:00:00
42156,2405,412,10.07,4,46,0,2027-10-23 11:00:00
42157,10914,557,17.35,0,16,0,2027-10-23 12:00:00
42158,16822,258,14.39,1,42,0,2027-10-23 13:00:00
42159,9227,112,33.28,4,27,1,2027-10-23 14:00:00
42160,6391,774,18.74,5,40,0,2027-10-23 15:00:00
42161,1474,31,27.41,2,8,0,2027-10-23 16:00:00
42162,12575,928,20.37,3,39,1,2027-10-23 17:00:00
42163,9132,75,90.73,3,7,0,2027-10-23 18:00:00
42164,345,187,16.89,4,52,0,2027-10-23 19:00:00
42165,7402,526,14.99,5,53,1,2027-10-23 20:00:00
42166,147,586,24.93,5,15,0,2027-10-23 21:00:00
42167,10528,231,30.7,3,50,0,2027-10-23 22:00:00
42168,3726,443,32.62,3,9,0,2027-10-23 23:00:00
42169,11444,897,11.48,2,49,0,2027-10-24 00:00:00
42170,8080,311,35.18,5,8,0,2027-10-24 01:00:00
42171,3935,799,25.35,7,17,0,2027-10-24 02:00:00
42172,11906,571,50.47,1,20,0,2027-10-24 03:00:00
42173,18622,776,22.07,3,37,0,2027-10-24 04:00:00
42174,14735,962,81.31,7,26,1,2027-10-24 05:00:00
42175,15824,99,74.61,1,13,0,2027-10-24 06:00:00
42176,7068,479,14.43,2,47,0,2027-10-24 07:00:00
42177,11910,780,25.66,2,40,0,2027-10-24 08:00:00
42178,6939,415,34.89,4,51,0,2027-10-24 09:00:00
42179,9937,867,20.54,3,31,0,2027-10-24 10:00:00
42180,12171,480,37.71,3,43,1,2027-10-24 11:00:00
42181,8781,81,84.05,0,8,0,2027-10-24 12:00:00
42182,4424,638,10.61,3,51,0,2027-10-24 13:00:00
42183,8217,441,13.47,2,42,0,2027-10-24 14:00:00
42184,14891,648,96.96,7,14,0,2027-10-24 15:00:00
42185,15660,147,55.68,2,46,0,2027-10-24 16:00:00
42186,2004,309,25.57,3,18,0,2027-10-24 17:00:00
42187,6612,868,231.25,3,8,0,2027-10-24 18:00:00
42188,16682,651,50.34,4,17,0,2027-10-24 19:00:00
42189,19088,620,73.44,7,38,0,2027-10-24 20:00:00
42190,6520,441,122.16,4,16,0,2027-10-24 21:00:00
42191,9744,197,33.75,3,42,0,2027-10-24 22:00:00
42192,15876,699,13.98,3,21,0,2027-10-24 23:00:00
42193,3587,668,228.77,6,44,1,2027-10-25 00:00:00
42194,4446,770,27.01,1,21,0,2027-10-25 01:00:00
42195,18934,638,64.93,2,35,0,2027-10-25 02:00:00
42196,11121,651,16.1,2,40,0,2027-10-25 03:00:00
42197,5356,832,31.57,0,14,0,2027-10-25 04:00:00
42198,13889,146,26.13,3,24,1,2027-10-25 05:00:00
42199,4373,815,175.33,5,50,1,2027-10-25 06:00:00
42200,16567,625,15.37,8,50,0,2027-10-25 07:00:00
42201,16907,53,10.93,3,26,0,2027-10-25 08:00:00
42202,16995,389,55.43,3,45,1,2027-10-25 09:00:00
42203,13732,275,40.52,2,51,0,2027-10-25 10:00:00
42204,4135,389,43.1,2,40,0,2027-10-25 11:00:00
42205,19228,552,37.74,3,36,0,2027-10-25 12:00:00
42206,2068,467,11.31,4,10,0,2027-10-25 13:00:00
42207,1703,332,24.38,1,13,0,2027-10-25 14:00:00
42208,13721,868,110.47,6,9,0,2027-10-25 15:00:00
42209,1919,988,74.82,4,13,1,2027-10-25 16:00:00
42210,14077,622,81.48,2,40,0,2027-10-25 17:00:00
42211,18120,432,137.39,3,40,0,2027-10-25 18:00:00
42212,16160,995,32.28,4,20,0,2027-10-25 19:00:00
42213,16596,742,27.39,3,21,0,2027-10-25 20:00:00
42214,2928,791,100.84,1,25,0,2027-10-25 21:00:00
42215,7026,567,132.55,2,44,0,2027-10-25 22:00:00
42216,19369,162,114.86,3,5,0,2027-10-25 23:00:00
42217,6740,471,65.59,6,28,0,2027-10-26 00:00:00
42218,9465,225,13.71,5,27,1,2027-10-26 01:00:00
42219,8565,490,22.84,1,36,0,2027-10-26 02:00:00
42220,16845,58,142.59,3,25,0,2027-10-26 03:00:00
42221,1062,205,68.91,4,16,0,2027-10-26 04:00:00
42222,17878,354,40.96,0,43,0,2027-10-26 05:00:00
42223,2172,221,65.07,1,31,0,2027-10-26 06:00:00
42224,3934,511,124.28,6,24,0,2027-10-26 07:00:00
42225,1322,670,72.35,7,31,0,2027-10-26 08:00:00
42226,5195,61,38.14,5,50,0,2027-10-26 09:00:00
42227,12279,850,175.71,0,13,0,2027-10-26 10:00:00
42228,5776,312,71.69,1,42,0,2027-10-26 11:00:00
42229,13788,867,90.18,6,41,1,2027-10-26 12:00:00
42230,8061,389,18.49,4,8,0,2027-10-26 13:00:00
42231,3698,132,60.82,5,28,1,2027-10-26 14:00:00
42232,9320,709,98.16,3,50,0,2027-10-26 15:00:00
42233,11419,39,59.36,2,15,0,2027-10-26 16:00:00
42234,13770,719,14.26,2,10,0,2027-10-26 17:00:00
42235,19246,585,13.72,0,5,0,2027-10-26 18:00:00
42236,9563,750,31.26,1,3,0,2027-10-26 19:00:00
42237,15789,562,53.29,2,47,0,2027-10-26 20:00:00
42238,18720,72,91.51,2,43,0,2027-10-26 21:00:00
